UPDATE SingleCodeCoupon;couponId[unique=true];endDate[dateformat=dd-MM-yyyy HH:mm:ss];maxRedemptionsPerCustomer;active[default=true]
; VM123499-4 ;03-06-2020 23:59:59;10;true
; VM123499-5 ;03-06-2020 23:59:59;10;true
; VM12405-1 ;03-06-2020 23:59:59;10;true
; VM12405-2 ;03-06-2020 23:59:59;10;true
; VM12405-3 ;03-06-2020 23:59:59;10;true
; VM12405-4 ;03-06-2020 23:59:59;10;true
; VM12405-5 ;03-06-2020 23:59:59;10;true
; VM12406-1 ;03-06-2020 23:59:59;10;true
; VM12406-2 ;03-06-2020 23:59:59;10;true
; VM12406-3 ;03-06-2020 23:59:59;10;true
; VM12406-4 ;03-06-2020 23:59:59;10;true
; VM12406-5 ;03-06-2020 23:59:59;10;true
; VM12478-1 ;03-06-2020 23:59:59;10;true
; VM12478-2 ;03-06-2020 23:59:59;10;true
; VM12478-3 ;03-06-2020 23:59:59;10;true
; VM12478-4 ;03-06-2020 23:59:59;10;true
; VM12478-5 ;03-06-2020 23:59:59;10;true
; VM12492-1 ;03-06-2020 23:59:59;10;true
; VM12492-2 ;03-06-2020 23:59:59;10;true
; VM12492-3 ;03-06-2020 23:59:59;10;true
; VM12492-4 ;03-06-2020 23:59:59;10;true
; VM12492-5 ;03-06-2020 23:59:59;10;true
; VM12503-1 ;03-06-2020 23:59:59;10;true
; VM12503-2 ;03-06-2020 23:59:59;10;true
; VM12503-3 ;03-06-2020 23:59:59;10;true
; VM12503-4 ;03-06-2020 23:59:59;10;true
; VM12503-5 ;03-06-2020 23:59:59;10;true
; VM126338-1 ;03-06-2020 23:59:59;10;true
; VM126338-2 ;03-06-2020 23:59:59;10;true
; VM126338-3 ;03-06-2020 23:59:59;10;true
; VM126338-4 ;03-06-2020 23:59:59;10;true
; VM126338-5 ;03-06-2020 23:59:59;10;true
; VM126358-1 ;03-06-2020 23:59:59;10;true
; VM126358-2 ;03-06-2020 23:59:59;10;true
; VM126358-3 ;03-06-2020 23:59:59;10;true
; VM126358-4 ;03-06-2020 23:59:59;10;true
; VM126358-5 ;03-06-2020 23:59:59;10;true
; VM12666-1 ;03-06-2020 23:59:59;10;true
; VM12666-2 ;03-06-2020 23:59:59;10;true
